GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOMCM,G16PRECCAS,G16PREOOTH,G16USSRKEN,G16USSRBOU,G16USSRFLE,G16USSRMAN,G16USSRDUK,G16USSRCRA,G16USSRCAO,G16USSRMAR,G16USSRPAT,G16USSDCAM,G16USSDFAY,G16USSDEDW,G16USSDLAN,G16USSDPEL,G16USSDWIL,G16USSDMEN,G16USSLCLE,G16USSLGIL,G16USSOLAN,G16USSOTAY,G16USSNBIL,G16USSNHEB,G16USSNMAR,G16USSNWEL,R16USSRKEN,R16USSDCAM
22051000059,22,051,000059,522.2721581932033,202.94567123535447,27.50491554039614,8.835707127562067,2.0316983883767175,0.036110072956842425,3.1378227649571824,269.3778468115198,91.00264090426371,76.34743131014459,55.79096480076117,25.256556714278368,6.876228885099035,22.696495116630665,0.036110072956842425,0.9616840847530951,57.36652012578058,85.76089960501614,13.896898062025441,5.950654873302782,0.9977941577099375,0.07222014591368485,0.07222014591368485,6.912338958055877,0.1444402918273697,0,0,6.095095165130152,0.036110072956842425,2.885052254259285,0,236.59507989891927,74.96571423499103
22051000060,22,051,000060,970.9741017679712,309.22275449851065,44.388016617343304,16.121491023373636,5.06968731985175,4.022600225406969,1.1610315432950464,533.1382322216999,170.66880138550658,118.90978744166071,80.66397542946717,53.18272794504974,11.097004154335826,34.3833000082662,3.022600225406969,1.0009433218154213,115.04912258320107,124.39288207154586,8.284409210299525,14.118661057927373,5.02354354722239,3.0452004508139376,0.04520045081393787,16.119604379742793,4.090400901627875,0,0,9.209061959555248,0.022600225406968936,1.002829965446264,0,492.4516960649889,113.2469041791344
22051000061,22,051,000061,455,156,28,8,2,6,1,218,105,52,43,38,6,20,1,1,53,63,10,3,1,0,4,6,1,0,0,5,0,5,0,244,65
22051000062,22,051,000062,364,107,17,5,0,0,1,210,77,37,28,11,1,11,3,0,36,48,4,2,1,0,3,2,1,0,0,2,0,4,0,177,55
22051000063,22,051,000063,350,85,29,7,6,3,3,202,66,41,27,20,6,24,0,0,24,40,1,2,0,0,2,8,1,0,0,1,0,1,0,192,44
22051000064,22,051,000064,296,86,17,6,6,3,1,198,46,43,12,7,1,9,3,4,16,43,4,6,0,0,4,2,0,0,1,2,1,1,0,169,35
22051000065,22,051,000065,461,133,10,8,5,0,0,218,87,46,55,30,2,12,3,0,49,63,6,6,0,0,4,4,4,0,1,2,1,1,0,205,67
22051000066,22,051,000066,636,182,21,6,5,0,4,351,100,94,50,30,6,28,1,0,54,84,6,10,3,1,3,4,0,1,0,1,0,0,0,322,96
22051000067,22,051,000067,193,50,8,4,1,1,0,93,30,29,23,10,5,6,0,0,28,22,0,2,0,0,0,1,0,1,0,1,0,0,0,97,21
22051000068,22,051,000068,595,204,16,4,1,1,1,258,103,47,55,50,12,22,1,1,75,96,14,16,3,3,3,6,3,0,0,6,4,3,0,220,65
22051000069,22,051,000069,399,123,17,10,4,1,0,216,80,47,24,17,8,16,0,1,54,50,3,2,0,1,2,5,0,0,0,6,1,1,2,210,57
22051000070,22,051,000070,302.3939637222807,174.83544805182012,9.812193513112355,8.0281583289101075,0.8920175921011231,1.3380263881516847,1.3380263881516847,157.8871138018988,57.08912589447188,33.004650907741556,19.178378230174147,20.962413414376392,4.014079164455054,11.5962286973146,0.44600879605056154,0,58.87316107867413,64.67127542733142,11.5962286973146,11.15021990126404,2.2300439802528076,1.7840351842022462,4.460087960505615,2.6760527763033695,0.44600879605056154,0.44600879605056154,0,5.7981143486573,0,2.2300439802528076,0,158.33312259794937,53.07504673001683
22051000071,22,051,000071,943.1352154531946,272.8008915304606,34.794947994056464,10.286775631500742,6.25408618127786,1.3811292719167905,4.381129271916791,565.9732540861812,165.26151560178306,89.40118870728084,107.462852897474,28.971025260029716,9.143387815750371,34.30312035661218,4.127043090638931,0,66.76968796433879,134.42124814264488,11.303120356612183,8.176077265973253,0.6352154531946508,0.5081723625557206,7.270430906389302,3.762258543833581,1.1270430906389302,1.1270430906389302,0,3.651560178306092,0,1.6352154531946508,2,537.1002971768202,86.11812778603269
22051000072,22,051,000072,362,138,22,9,4,1,1,182,67,44,40,23,6,9,4,0,49,57,6,11,0,0,3,3,1,0,0,5,7,0,0,185,37
22051000073,22,051,000073,792.2724582220044,330.57404025415497,31.748606348829124,12.17647248154022,6.35840945332949,1.7029685107028976,3.6616299280257323,458.5142606408947,139.58092154852048,83.46488993067148,69.13198434894626,27.006283570565866,9.026228366754362,27.81680320824401,5.13786614398758,0.9793307086614174,114.10384281738419,134.8675593821361,22.920149664936922,13.864960686303673,4.144055129386719,3.9028425287062256,5.350118132789186,13.199244108019968,3.179204726664745,0.24121260068049338,0,4.115094517507831,3.9173228346456694,1.2060630034024669,0.9793307086614174,380.4090165486618,110.96807900853777
22051000074,22,051,000074,480,313,22,8,7,1,1,311,94,32,28,22,6,23,1,0,84,136,29,21,1,1,4,0,3,0,1,7,3,1,1,243,90
22051000075,22,051,000075,373,111,15,12,2,0,4,215,66,35,13,30,6,11,0,1,40,50,11,6,0,1,2,7,1,0,0,1,0,1,3,165,51
22051000076,22,051,000076,511,356,22,7,17,0,0,271,94,60,38,31,5,24,4,1,114,141,29,21,1,0,2,6,6,0,0,9,0,1,1,252,116
22051000077,22,051,000077,645,185,30,7,6,0,1,353,130,74,44,34,4,24,5,0,70,71,6,8,0,0,3,8,1,1,0,3,1,3,0,324,73
22051000078,22,051,000078,564,464,24,6,8,0,0,281,119,72,37,20,11,21,4,4,132,196,37,44,10,3,4,10,3,0,1,13,1,3,1,292,127
22051000079,22,051,000079,374,98,21.999999999999996,5,2,0,2.9999999999999996,212.99999999999997,58,49,34,20,5.999999999999999,16,1,0,29,53,1,2,0,1,0,5,0,0,0,5,0,0,0,193,52
22051000080,22,051,000080,363,99,20,1,4,0,7,166,91,32,23,36,7,12,0,3,33,35,8,5,1,0,0,7,6,1,0,2,3,0,0,159,38
22051000081,22,051,000081,280,83,14,6,0,0,1,138,61,17,18,14,2,13,0,0,28,49,1,5,3,1,2,6,0,0,0,2,3,0,0,108,33
22051000082,22,051,000082,511,313,24,10,2,0,1,276,99,62,28,31,8,27,0,1,97,121,25,29,4,6,0,14,3,0,0,8,3,5,0,237,98
22051000083,22,051,000083,246,88,6,9,2,0,0,140,44,29,15,12,2,10,0,1,34,34,4,2,0,0,0,1,3,0,0,0,0,0,0,137,50
22051000084,22,051,000084,329,124,9,2,1,1,1,157,63,39,26,13,6,19,1,1,49,54,1,5,3,0,0,3,0,0,0,4,1,0,0,134,46
22051000085,22,051,000085,416,160,20,5,10,3,0,241,106,49,22,8,4,13,1,0,50,89,3,6,0,0,0,6,0,0,0,2,0,1,1,222,70
22051000086,22,051,000086,300,110,14,4,4,0,0,139,73,29,17,14,4,9,4,1,36,63,3,5,0,0,3,6,1,0,0,6,1,1,1,140,58
22051000087,22,051,000087,400,148,34,16,5,0,1,229,122,54,18,16,5,23,1,1,39,62,7,2,0,1,2,6,3,0,0,3,0,1,0,204,63
22051000088,22,051,000088,358.5438972162741,119.186295503212,15.76017130620985,3.9400428265524625,6.895074946466809,0,0,168.43683083511777,132.9764453961456,51.220556745182016,20.685224839400426,8.86509635974304,0,14.775160599571734,0.9850107066381156,0,29.550321199143468,53.190578158458244,0,2.955032119914347,0.9850107066381156,0.9850107066381156,2.955032119914347,2.955032119914347,0,0,0,0.9850107066381156,0.9850107066381156,0.9850107066381156,0.9850107066381156,188.1370449678801,65.99571734475374
22051000089,22,051,000089,444,169,30,5,17,0,4,250,126,58,21,14,9,26,3,0,45,76,4,5,7,3,2,3,0,3,0,0,1,0,0,261,72
22051000090,22,051,000090,486.61307356186734,178.9050057438305,21.335137860809322,2.5891145978519674,11.636477673633243,1.1053864168618266,0.0640636846095527,259.64521948179464,126.34329019394083,62.491022934484825,31.050498656813673,24.31239690845204,4.467027572161864,16.38061976552388,1,0,41.815564448974015,96.5537301163148,1.6778004058855176,2.4029638875523114,1.0640636846095526,0.5724139890236909,0,3.5496730366664124,0.0640636846095527,0,0.0640636846095527,1.31615925058548,1.4215456674473068,4.105386416861827,0.2107728337236534,260.86111116043134,77.11730109212678
22051000091,22,051,000091,331.9228839213771,158.0895325915807,14.329540809118136,9.155929162398007,1.093436754980862,0,1.0151508541317475,193.09651436927382,94.6047441863753,45.99493203932509,22.70517681993174,7.321342206257297,2.0694446586880524,10.425509194289376,0,2.9867381367584067,41.934328622798105,63.01763885701746,3.065024037607521,3.0454525623952424,1.0151508541317475,0.07828590084911444,0,2.030301708263495,4.001888990890154,0,0.01957147521227861,2.9867381367584067,2.9867381367584067,2.9867381367584067,0,196.64825943028157,80.91849620235563
22051000092,22,051,000092,319.0419946130553,93.76195852115863,13.212922727887404,5.115302606104764,4.042179129270523,1,1.0119723227185295,173.738526196996,140.18894302920322,29.659581748541804,6.40687343092962,4.16687497704769,2.039048048713056,6.225447050117274,0,1.0132618632415933,14.611692457667687,49.772490815100824,0.04346866979358705,0.03591696815558863,1.0119723227185295,0.03020680655199369,0,1.023944645437059,0.025234185960122904,0,0.007551701637998422,1.0132618632415933,0.013261863241593362,3.0132618632415937,0,202.59007124528216,48.84451029291239
22051000093,22,051,000093,388,111,20,6,5,1,0,197,159,44,12,6,0,13,0,1,24,61,1,3,1,0,0,3,4,0,0,3,0,0,0,244,54
22051000094,22,051,000094,533,172,25,2,19,1,0,308,222,66,16,11,1,12,3,0,24,76,1,2,0,1,0,2,3,0,0,1,0,0,0,341,78
22051000095,22,051,000095,461.1749271137026,139.55393586005832,26.801749271137027,6.469387755102041,5.545189504373178,0.924198250728863,4.620991253644315,234.7463556851312,150.64431486880466,53.60349854227405,18.48396501457726,17.559766763848398,3.696793002915452,12.938775510204081,0,0,33.27113702623907,85.95043731778425,5.545189504373178,0,0,0.924198250728863,0,6.469387755102041,2.772594752186589,0,0,1.848396501457726,0,0,0,265.2448979591837,71.16326530612244
22051000096,22,051,000096,221.44827586206895,63.6551724137931,14.344827586206895,0.8965517241379309,0,0.8965517241379309,0,114.75862068965516,69.93103448275862,29.586206896551722,10.758620689655173,2.689655172413793,1.7931034482758619,11.655172413793103,0,0,17.03448275862069,36.758620689655174,0.8965517241379309,1.7931034482758619,0,0,0,1.7931034482758619,0,0,0,0.8965517241379309,0,0,0,104.89655172413792,34.06896551724138
22051000097,22,051,000097,295.993740842229,113.15727137181077,13.947639311795246,1.1673680429943973,5.906264666658489,0,0.019962610751052646,182.12735210281366,81.41098761703584,42.830622481620665,18.237821879502835,6.165778606422173,3.9508181849396946,8.221038141896232,0,0,33.07335268377774,52.60785489021463,3.9508181849396946,2.9631136387047707,0.019962610751052646,0.07985044300421058,0,1.9754090924698473,0.019962610751052646,0,0.9877045462349237,0,0,0,0,169.10752950500017,53.55563421494745
22051000098,22,051,000098,620.8149080715011,250.52754585024206,34.652492607224175,2.165182552160617,4.38994917350023,1,1.0977525014422362,353.9626682857863,178.17723346916264,64.60724255795574,21.66488051234475,20.881100436762033,4.195195907380432,29.914923497186955,3,0,77.51085998428627,102.19821696581549,3.260165178671038,3.357547062229793,5.03278323015163,0.00119437802531055,4.097453906935908,8.130082589335519,2.985945063276375e-4,0,0.03255665902245667,1.1949078138718174,3.097453906935909,0,0,392.7966214530999,119.74290690114574
22051000099,22,051,000099,207,119,20,9,6,0,0,111,48,33,10,12,1,8,0,0,49,59,10,8,0,0,0,3,1,0,0,1,0,1,0,99,53
220510001-G,22,051,0001-G,216.06597031335897,83.0263881253436,12.239142385926334,1.2869708631115997,2,0,0,97.70038482682793,36.152281473337,12.339197361187466,40.05222649807587,13.0043980208906,2.2869708631115997,24.621770203408467,0,1,29.67399670148433,28.7262231995602,3.5739417262231994,3.765255634964266,0.04782847718526663,0.1434854315557999,0.04782847718526663,6.1434854315558,0,0,0.04782847718526663,3.382627817482133,0,0,0,74.03078614623419,34.673996701484334
220510001-H,22,051,0001-H,515,129,27,9,2,0,3,285,80,55,41,20,8,12,0,0,44,59,12,9,0,0,1,8,4,0,1,8,0,4,0,206,51
220510001-K,22,051,0001-K,633.0849753694581,183.54556650246306,26.501231527093598,9.81527093596059,0.9815270935960592,0.9815270935960592,4.907635467980295,337.6453201970443,146.2475369458128,92.26354679802955,60.854679802955665,23.55665024630542,2.9445812807881775,27.482758620689655,6.870689655172414,0,58.891625615763544,56.92857142857143,7.852216748768473,5.889162561576355,0,0,0.9815270935960592,8.833743842364532,1.9630541871921183,0,0,3.9261083743842367,0,0,0.9815270935960592,450.52093596059115,92.26354679802955
220510001-L,22,051,0001-L,870.9086883065852,131.86766227579298,13.501295305257376,2.873015873015873,0.9576719576719577,0.9670607474569544,0.9576719576719577,385.0028737644924,159.69648178698972,76.97991941537148,49.010268057399784,42.334730723051074,17.26626160745023,23.124958830901935,4.797748578144785,0.009388789784996713,41.452169083659086,41.52727940193906,5.746031746031746,4.807137367929782,0,0,0.9576719576719577,0.9670607474569544,0.9576719576719577,0,1.9153439153439153,108.72392586532104,0,0.009388789784996713,0.009388789784996713,283.076539500725,40.44755317706215
220510001-W,22,051,0001-W,220.258134614991,198.24011553760397,7.448980654292524,5.1320531336154485,1,0.02641062672308966,0.02641062672308966,81.76112044111096,19.716690737000828,22.056425068923588,13.426173843046842,18.214888829262126,11.132053133615448,10.396159400846345,3.0264106267230897,0,47.2977245249088,79.64466648778637,19.79231880169269,13.290516893953987,1.0792318801692689,0.02641062672308966,0.05282125344617932,1.0528212534461794,0.02641062672308966,0.07923188016926898,0,46.554623161184885,1.158463760338538,1.0792318801692689,0,104.78392725235663,47.588241418862786
22051000100,22,051,000100,188,83,12,1,1,0,0,122,77,23,6,1,1,4,0,0,18,36,0,0,0,0,0,1,1,0,0,0,0,0,0,140,43
22051000101,22,051,000101,183,80,9,2,6,0,0,89,78,21,15,6,2,4,3,1,19,35,1,0,0,0,0,0,1,0,0,0,1,0,0,106,41
22051000102,22,051,000102,271,141,27,0,6,3,0,137,91,47,11,8,0,23,0,0,55,49,7,2,1,0,0,3,1,1,0,2,1,0,1,152,83
22051000103,22,051,000103,412,137,23,4,6,3,0,227,201,46,12,2,1,9,1,1,18,48,4,2,0,0,0,3,0,0,0,0,3,0,0,251,63
22051000104,22,051,000104,5,640,0,4,0,0,3,14,4,2,0,2,2,6,0,0,231,193,71,38,1,3,2,1,0,0,3,6,0,1,1,1,294
22051000105,22,051,000105,179,53,12,4,0,0,1,103,33,11,13,18,4,8,0,0,18,19,1,2,1,0,3,0,1,0,0,0,0,1,0,73,34
22051000106,22,051,000106,301,102,7,4,1,0,1,185,44,30.000000000000004,26,12,8,7,0,0,36,37,8,2,0,0,3,1,3,0,0,1,1,0,0,139,38
22051000108,22,051,000108,6,370,2,4,1,0,0,8,4,2,0,2,0,0,1,0,124.00000000000001,106,46,21,3,3,2,2,3,0,0,9,1,0,0,2,139
22051000115,22,051,000115,38,374,2,1,2,1,0,19,11,5,4,2,1,6,1,0,121,123,29,22,1,4,3,0,0,1,1,8,1,3,0,17,125
22051000116,22,051,000116,321.1777777777778,228.7111111111111,12.844444444444445,2.6222222222222222,1.8888888888888888,0,0.26666666666666666,158.62222222222223,62.68888888888889,51.93333333333334,27.82222222222222,19.488888888888887,2.2444444444444445,16.77777777777778,4.355555555555556,0.08888888888888889,63.333333333333336,87.04444444444444,23.53333333333333,11.977777777777778,3.0888888888888886,1.088888888888889,2.177777777777778,6.622222222222222,1.3555555555555556,0,0,7.711111111111111,0.08888888888888889,0.26666666666666666,0,157.11111111111111,86.73333333333333
22051000117,22,051,000117,534.8222222222222,171.2888888888889,29.155555555555555,6.377777777777778,9.11111111111111,0,2.7333333333333334,293.3777777777778,99.31111111111112,71.06666666666666,39.17777777777778,25.511111111111113,12.755555555555556,18.22222222222222,3.6444444444444444,0.9111111111111111,54.666666666666664,61.955555555555556,5.466666666666667,10.022222222222222,0.9111111111111111,0.9111111111111111,1.8222222222222222,6.377777777777778,3.6444444444444444,0,0,7.288888888888889,0.9111111111111111,2.7333333333333334,0,277.8888888888889,79.26666666666667
22051000118,22,051,000118,497,142,19,6,4,1,0,295,78,57,29,28,7,23,3,1,41,70,0,3,1,0,2,1,4,0,0,8,0,0,0,279,83
22051000119,22,051,000119,405.08749118282117,113.40829541722083,30.318859339748112,6.132858058228379,6.053143223291352,0,3,219.35774430989085,96.07258570836272,51.35515219392947,34.637718679496224,10.425145786330816,4.106286446582704,29.531432232913517,0,0,45.425145786330816,49.611147067850546,6.079714834937028,3.0531432232913516,0,0,0,5.079714834937028,3,0,1,1.026571611645676,0.07971483493702784,0.02657161164567595,0,244.47375199900924,61.690861902787574
22051000120,22,051,000120,332.91250881717883,51.59170458277917,11.681140660251888,4.867141941771621,1.946856776708648,0,0,159.64225569010915,75.92741429163728,49.64484780607052,23.362281320503776,15.574854213669184,3.893713553417296,19.468567767086483,0,0,15.574854213669184,22.38885293214945,2.920285165062972,1.946856776708648,0,0,0,2.920285165062972,0,0,0,0.973428388354324,2.920285165062972,0.973428388354324,0,200.52624800099073,25.309138097212426
22051000121,22,051,000121,573,173,23,8,5,0,0,289,179,83,37,21,5,17,1,1,50,65,1,5,1,0,0,5,0,0,0,4,0,1,0,320,93
22051000122,22,051,000122,606,139,32,10,10,3,1,326,131,102,48,11,5,23,3,1,49,67,7,2,1,1,3,2,1,0,1,10,1,3,0,384,65
22051000123,22,051,000123,972.3708264856714,231.08322278751479,29.317012163317468,5.113218629756238,11.181149807609982,0.022643725951247674,0,543.0495508871282,203.67563572039234,118.69827944634358,54.769886682342424,38.72459923043993,13.158506081658734,33.20379353356123,3.0226437259512475,0.022643725951247674,79.5208056968787,116.01896766780615,1.067931177853743,5.067931177853743,5.090574903804991,0,2,2.1132186297562385,1,1,0,3.1585060816587336,1.0226437259512478,0.11321862975623839,0,538.7062189397144,126.83781786019617
22051000124,22,051,000124,886.3480152881277,254.7044045864383,62.117400764406376,8.011740076440638,10.046960305762553,5.005870038220319,3.0176101146609575,494.27966833202953,204.47547309584584,112.31698206389724,67.2171914141518,43.1232708026267,20.029350191101596,30.117400764406383,7,4,62.228931490592444,128.34046221677852,6.0176101146609575,10,3.0176101146609575,1.0058700382203192,3.0176101146609575,9.00587003822032,1,0,0,7.011740076440638,1,1.0058700382203192,0,486.3618488671141,116.3052419874566
22051000126,22,051,000126,491,240,44,7,5,1,4,283,106,58,44,22,9,21,1,1,70,97,14,10,0,1,3,11,3,0,0,1,1,0,0,249.00000000000003,132
22051000127,22,051,000127,336,238,15,9,6,0,0,169,60,39,39,30,4,15,0,3,82,106,17,10,1,1,0,2,1,1,0,3,0,0,0,162,97
22051000128,22,051,000128,323,212,29,4,4,3,1,179,70,38,12,26,4,13,1,0,87,90,15,5,4,0,2,8,3,0,0,2,1,1,0,143,86
22051000129,22,051,000129,371,206,37,9,2,1,4,211,84,46,28,12,5,22,4,0,82,89,7,5,4,1,0,3,3,0,0,3,3,1,0,205,126
22051000130,22,051,000130,218,128,10,7.000000000000001,2,0,0,111.00000000000001,53.00000000000001,41,9,16,1,7.000000000000001,0,0,48,47,3,2,0,0,0,3,0,0,0,1,0,0,1,104,67
22051000131,22,051,000131,106.83289980795432,345.6045962229366,7.093251836446227,2.6940176942075658,0.5597355491600128,0.17925002513320598,1.379008746355685,59.05819279009586,27.448205252291107,14.58973781599221,8.07218945636714,5.8854817039947696,2.510103548808686,4.6308914764310805,0.014989293361884369,0,118.14405901599677,110.10036383410232,31.55825877148889,21.251864431809793,0.014989293361884369,1.0907910426330214,0.044967880085653104,1.7824766767077502,0.2274052478134111,1,1,4.270041067766227,1.0149892933618843,1.0149892933618843,1.0149892933618843,59.72150534879831,128.77205183188244
22051000132,22,051,000132,172,142,13,8,2,3,3,122,26,21,7,12,0,8,0,0,52,61,7,3,3,0,2,3,1,0,0,1,0,1,0,92,74
22051000133,22,051,000133,33,400,6,0,1,0,3,22,12,4,2,7,1,6,0,0,155,97,32,27,0,1,3,0,1,0,1,4,1,4,0,26,168
22051000134,22,051,000134,284.99784537245625,315.9976110094603,28.999780757197307,9.999924399033555,3.9999697596134216,3.9999697596134216,0.9999924399033554,163.99876014415028,55.9995766345879,39.99969759613422,14.999886598550331,15.999879038453686,11.999909278840263,18.999856358163754,2.999977319710066,0,97.99925911052883,145.99889622588987,21.999833677873816,8.999931959130198,0.9999924399033554,0,1.9999848798067108,1.9999848798067108,5.999954639420132,0,0,7.999939519226843,0.9999924399033554,2.999977319710066,0,115.99912302878923,176.9986618628939
22051000136,22,051,000136,231.00215462754372,240.0023889905397,25.000219242802693,2.0000756009664467,4.000030240386579,4.000030240386579,3.0000075600966447,125.00123985584972,48.0004233654121,30.000302403865785,17.00011340144967,18.000120961546315,3.0000907211597356,13.000143641836248,1.000022680289934,1,86.00074088947117,102.00110377411012,8.000166322126182,13.000068040869802,3.0000075600966447,0,7.000015120193289,8.00001512019329,1.0000453605798678,0,0,2.0000604807731572,1.0000075600966447,2.2680289933939975e-5,0,105.00087697121079,140.0013381371061
22051000138,22,051,000138,35,132,0,2,0,0,1,22,6,9,1,1,0,4,0,0,53,34,17,6,0,0,3,0,0,0,1,2,0,3,0,27,48
